,date,link,title,length,transcribed
146,2011/02/01,https://www.youtube.com/watch?v=AiL88pAlSwk,うんこちゃん『ライブアライブ後の雑談』【2011/02/01】,2201.0,4
147,2011/02/01,https://www.youtube.com/watch?v=ostsyDKf4jA,うんこちゃん『11』【2011/02/01】,1691.0,-1
148,2011/02/02,https://www.youtube.com/watch?v=qOLc-DFrE_A,うんこちゃん『UST雑談』【2011/02/02】,2690.0,4
149,2011/02/06,https://www.youtube.com/watch?v=bR0b9pRsVHw,うんこちゃん『13』【2011/02/06】,1794.0,-1
150,2011/02/08,https://www.youtube.com/watch?v=A5-ZtN0o5B4,うんこちゃん×よっちゃん×わっちゃん『ｓふぁ』1枠目【2011/02/08】,1802.0,-1
151,2011/02/08,https://www.youtube.com/watch?v=e6uryI3LAIE,うんこちゃん×よっちゃん『ｈｊｈ』2枠目【2011/02/08】,1802.0,-1
152,2011/02/08,https://www.youtube.com/watch?v=di-e3GS1FnA,うんこちゃん×よっちゃん『ｂｊ』3枠目【2011/02/08】,1801.0,-1
153,2011/02/08,https://www.youtube.com/watch?v=PntQPdoKaGM,うんこちゃん×よっちゃん『んｋｌ』4枠目【2011/02/08】,1803.0,-1
154,2011/02/08,https://www.youtube.com/watch?v=qcOeLtxd4sY,うんこちゃん×よっちゃん『んｋｌ』5枠目【2011/02/08】,1803.0,-1
155,2011/02/09,https://www.youtube.com/watch?v=xvD5FLZ_W7A,うんこちゃん『14』【2011/02/09】,1618.0,-1
156,2011/02/09,https://www.youtube.com/watch?v=goSkw9CDiaA,うんこちゃん『15』【2011/02/09】,1798.0,-1
157,2011/02/11,https://www.youtube.com/watch?v=qKAvMwj84gs,うんこちゃん『呪』【2011/02/11】,3599.0,4
158,2011/02/11,https://www.youtube.com/watch?v=yeYsng0brOA,うんこちゃん『17』【2011/02/11】,3261.0,-1
159,2011/02/13,https://www.youtube.com/watch?v=HVjFN7OBims,うんこちゃん『UST雑談』【2011/02/13】,2910.0,4
160,2011/02/13,https://www.youtube.com/watch?v=MNGHozW6Ms4,うんこちゃん『やきゅつく3後のUST雑談』【2011/02/13】,1059.0,-1
161,2011/02/14,https://www.youtube.com/watch?v=tjB8x-xOm8U,うんこちゃん『18』【2011/02/14】,1793.0,-1
162,2011/02/14,https://www.youtube.com/watch?v=h3unPCvy6ik,うんこちゃん『19』【2011/02/14】,306.0,4
163,2011/02/16,https://www.youtube.com/watch?v=gsgd_PLxTYQ,うんこちゃん『20』【2011/02/16】,3592.0,-1
164,2011/02/18,https://www.youtube.com/watch?v=nmVVzpwpDQI,うんこちゃん『UST雑談』【2011/02/18】,3430.0,-1
165,2011/02/18,https://www.youtube.com/watch?v=4-D0A-1EqAY,うんこちゃん『UST雑談・ニコだら』【2011/02/18】,6399.0,-1
166,2011/02/18,https://www.youtube.com/watch?v=JCLWPmZQcEc,うんこちゃん『21』【2011/02/18】,1878.0,4
167,2011/02/18,https://www.youtube.com/watch?v=8FSia9jBCKg,うんこちゃん『２２』【2011/02/18】,3601.0,-1
168,2011/02/19,https://www.youtube.com/watch?v=7oni1mjs6qY,うんこちゃん『23』【2011/02/19】,2948.0,-1
